ID,Name,Short Name,Ultra Short Name,ID Industry,ID Address,ID Address - City,ID Address - Level 1 Sub Division,ID Address - Level 2 Sub Division,ID Address - Country,ID Company Type,ID Specialization,Website URL,Founded Date,Annual Revenue,Employee Count,Description,Employee Min Count,Employee Max Count,Company Logo URL,,,,,
91.0,Progressture Solar,Progressture Solar,PS,3.0,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",,,,,1.0,2.0,http://www.progressturesolar.com,2013.0,4999999.0,20.0,"Progressture Solar is a Cleantech Energy Company, a Solar Investor & highly experienced Solar Engineering, Procurement, Construction & Commissioning (EPC) Company (Registered Solar PV Service Provider with Sustainable Energy Development Authority, SEDA) in Malaysia. We have been involved in the construction & financing of various solar projects with a total solar capacity more than 50mw, from commercial buildings & factories to large-scale solar farms. In conjunction with the nationwide initiative to transition into Solar Energy, we are also entitled to provide attractive solar adoption schemes with solar programs such as NEM 3.0, SELCO, and LSS. We’re focused on progressing the adoption of Solar Energy, we seek to empower businesses to become carbon-free without requiring an exorbitant amount of upfront resources. To achieve this, we provide an all-around service and consultancy for our clients together with easy financing options from our investment partners. As our projects varied in size and category, this has enabled our team to respond flexibly to meet the different requirements of our clients. Together with our professional engineers, & strategic solar partners, we are working to build a future in which public institutions & commercial enterprises transition smoothly into renewable energy via solar technology as they were entrusted to be—to create a future which we have been promised, a world dependant on only renewable energy.",11.0,50.0,"https://static.wixstatic.com/media/e4f25b_cc29fe0992154318a8553172c30437ba~mv2.png/v1/fill/w_405,h_96,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/PS%20logo%20%E5%95%86%E6%A0%87-01.png",,,,,
92.0,Freedom Solar,Freedom Solar,FS,3.0,"Austin, Texas, United States",139.0,43.0,43.0,237.0,1.0,2.0,https://freedomsolarpower.com,2007.0,381900000.0,204.0,"Freedom Solar Power is the leader in turnkey solar installations in Texas, central Colorado, and Tampa, Florida providing high quality, cost-effective, reliable solar solutions for residential and commercial markets. Based in Austin since 2007, Freedom Solar has installed more than 45 megawatts of solar panels for thousands of homeowners and hundreds of top companies such as Whole Foods, Office Depot, and the University of Texas. Freedom is number 338 on Inc. Magazine's list of the top 500 fastest-growing private companies in America, is recognized as the number one residential solar installer in Texas by Greentech Media (2017-2019), and has been named the ninth-fastest growing company in Central Texas in 2017 by the Austin Business Journal. EXPERIENCE: Our installation team is NABCEP certified and has over 30 years of experience installing complex, custom projects in the residential, commercial, and government sectors. QUALITY: We guarantee the highest standards in residential and commercial construction. We specialize in roof mounts, ground mounts, pole mounts, carport/parking structures, and off-grid battery back-up systems. CUSTOMER SERVICE: We handle every aspect of solar power installations—including financing, technology evaluation, engineering and design, construction, monitoring, and ongoing maintenance and support—to ensure the most efficient and reliable solution and exceed customers'​ expectations.",51.0,200.0,https://freedomsolarpower.com/wp-content/uploads/2023/04/FS-HorizontalLogo_WhiteOrange_2021-2-01.svg,,,,,
93.0,Cogenerate Solar,Cogenerate Solar,CS,3.0,"Nepean, Ontario, Canada",285.0,65.0,202.0,237.0,1.0,2.0,http://www.cogeneratesolar.com,2018.0,-,4.0,"Maximizing solar energy capture through dual-axis tracking technology for buildings with photovoltaic, thermal or combined generation.",2.0,10.0,https://maxun.solar/wp-content/uploads/2022/07/Maxun-Solar-Logo-Horizontal-white-letters-1.png,,,,,
94.0,Solar Del Valle S.L.,Solar Del,SDV,3.0,"Córdoba, Andalusia, Spain",342.0,210.0,260.0,210.0,2.0,2.0,http://www.solardelvalle.es,1984.0,4999999.0,47.0,"SOLAR DEL VALLE fue creada en el año 1984, cuando la energía solar estaba naciendo en España, y ha ido creciendo a medida que esta fuente de energía se situaba como una alternativa limpia y eficaz de las energías tradicionales, más agresivas con el medio ambiente, y se ha consolidado como una de las empresas punteras en instalaciones de energía solar.

Actualmente, SOLAR DEL VALLE cuenta con varias delegaciones en Andalucía. Somos empresa autorizada para la distribución de los productos BP Solar España para Andalucía, Castilla La Mancha y Extremadura y hemos suscrito varios convenios de colaboración con universidades andaluzas para I+D+i en aplicaciones derivadas de esta energía.

Por último, en el pasado mes de Abril, SOLAR DEL VALLE inauguró su filial en Santiago de Chile, expandiendo su mercado hacia Sudamérica.",11.0,50.0,https://solardelvalle.es/wp-content/uploads/2023/07/LOGO-NEGATIVO-SECUNDARIO-e1689862943994.png,,,,,
95.0,Energywell,Energywell,Energywell,3.0,-,-,-,-,-,1.0,-,http://www.energywell.com,⁠,4999999.0,10.0,-,11.0,50.0,https://www.energywell.com/wp-content/uploads/2021/11/Asset-12.svg,,,,,
96.0,Standard Solar,Standard Solar,SS,3.0,"Rockville, Maryland, United States",286.0,20.0,203.0,237.0,1.0,2.0,http://www.standardsolar.com,2004.0,88300000.0,106.0,"Standard Solar is powering the nation’s energy transformation – channeling its project development capabilities, financial strength and technical expertise to deliver the benefits of solar, as well as solar + storage, to businesses, institutions, farms, governments, communities and utilities. Building on 16 years of sustainable growth and in-house and tax equity investment capital, Standard Solar is a national leader in the development, funding and long-term ownership and operation of commercial and community solar assets. Recognized as an established financial partner with immediate, deep resources, the company owns and operates more than 160 megawatts of solar across the United States. Standard Solar is based in Rockville, Md. Learn more at standardsolar.com and Twitter: @StandardSolar.",51.0,200.0,"https://res.cloudinary.com/zoominfo-com/image/upload/w_140,h_140,c_fit/standardsolar.com",,,,,
97.0,All Energy Solar,All Energy,AES,3.0,"St Paul, Minnesota, United States",287.0,23.0,204.0,237.0,1.0,2.0,http://www.allenergysolar.com,2009.0,58600000.0,108.0,"All Energy Solar is a trusted leader in the solar energy industry.  We provide clean, green, solar energy solutions for residential, commercial, agricultural, and government clients.

Our team of industry professionals have been focused on providing long term, trusted relationships since 2009.  Our industry experience allows us to confidently handle every aspect of the solar process. From initial energy analysis and concepts, engineering and design, construction, and monitoring, our team prides itself on being experts in all aspects in our field.

All Energy Solar is licensed as a building contractor as well as an electrical contractor.  We are also NABCEP certified (North American Board of Certified Electrical Practitioners), the highest technical certification for solar photovoltaic installers and engineers.  The experience that comes with these licenses and certifications allows us to deliver full turnkey solar energy solutions with known and proven results.

Our customers can take comfort in knowing that their solar project will be designed and built to the highest industry engineering standards.  Our advanced monitoring system provided to every customer, gives them access to real time solar output, verifying that the system is performing at optimal efficiency while providing the highest financial return.",51.0,200.0,https://www.allenergysolar.com/wp-content/uploads/aes-logo-color.svg,,,,,
98.0,Senergy Solar Power,Senergy,SSP,3.0,"Gilbert, Arizona, United States",288.0,3.0,205.0,237.0,-,-,https://www.senergypower.com/,2015.0,-,30.0,"Senergy Solar is on the cutting edge of clean energy technology. In an ever-changing industry, we pride ourselves on keeping up with the latest developments. Solar is a win-win, helping residents reduce their energy bill and use renewable energy!",51.0,200.0,"https://static.wixstatic.com/media/401c19_97af0b00f3c949a8b2ba80fbe4e1843c~mv2.png/v1/crop/x_0,y_36,w_488,h_376/fill/w_160,h_124,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/Untitled%20design%20(10).png",,,,,
99.0,Morgan Solar,Morgan,MS,3.0,"York, Ontario, Canada",289.0,65.0,206.0,237.0,1.0,2.0,http://www.morgansolar.com,2007.0,6800000.0,32.0,"Morgan Solar is a Toronto-based solar technology innovator in light management solutions whose mission is to make sunlight the most widely used and accessible energy source in the world. Morgan Solar offers a variety of light management products and services including sunlight modeling and design tools, data acquisition and analytics, architectural building integrated solar arrays, and optically enhanced solar modules.",11.0,50.0,https://images.squarespace-cdn.com/content/v1/5fac280a64752e76b3cd1107/d0211875-a610-4a33-b6b6-130dcd203eff/Paddedlogo.png?format=1500w,,,,,
100.0,Solarwatt Spain,Solarwatt,SS,3.0,"Villanueva de la Cañada, Community of Madrid, Spain",360.0,222.0,277.0,210.0,3.0,-,https://www.solarwatt.es/,⁠,79500000.0,3.0,"Fabricante de módulos solares y suministrador de avanzadas soluciones completas, con especial enfoque en los hogares.
",201 to 500,,https://logovectorseek.com/wp-content/uploads/2023/08/solarwatt-logo-vector-2023.png,,,,,
101.0,Swift Solar,Swift,SS,3.0,"San Carlos, California, United States",290.0,5.0,207.0,237.0,1.0,2.0,https://www.swiftsolar.com,2017.0,9300000.0,23.0,"Swift Solar is a U.S. startup designing and manufacturing lightweight solar panels and systems that are cheaper and more efficient than existing products. 

The Swift Solar team includes leading solar technologists from Stanford, MIT, Cambridge, Oxford, and the University of Washington, with deep expertise in perovskite photovoltaic technology and scale-up. Swiftâ€™s core technologies range from new solar cell architectures to specialized manufacturing techniques initially developed in the labs at Stanford and MIT.",11.0,50.0,https://www.swiftsolar.com/wp-content/uploads/2019/04/Swift-logo-light.png,,,,,
102.0,Kosmos Solar,Kosmos,KS,3.0,"Grand Prairie, Texas, United States",291.0,43.0,197.0,237.0,1.0,2.0,http://www.kosmossolar.com,2016.0,4999999.0,15.0,"Based in Arlington, Central Texas, KOSMOS SOLAR specialize in catering to the energy requirements of residential as well as commercial consumers, offering them reliable, cheaper and greener energy solutions with our top notch solar panel installations. Known for our honesty and integrity coupled with top quality products and services, we are a go-to resort for people living in Arlington and other major destinations around Central Texas for their solar energy needs.   
How It All Began and What Future Holds for Us?
KOSMOS SOLAR is the brainchild of Kevin Seok, a proud Korean/Texan, who set foundations of this company after realizing there’s a huge gap between consumer needs and installers’ offering. A firm believer in green and clean energy himself, he devoted this company to make a difference in the lives of Texans, consequently contributing in making America (and the whole world) cleaner and greener and better place to live in. 
Ever since our inception, we have grown remarkably, both in size and reputation, which has further strengthened our resolve to cater to the energy requirements of people in and around Arlington in more cleaner, greener and efficient manner.
Why Us? 
Because we love what we do and believe in the long term positive effects on the lives of people and future of the planet we all call home. Unlike most solar installers who are in the trade to make some quick bucks, we are here to stay, to make a positive difference in the lives of fellow Texans, bringing them cleaner, greener and more efficient energy solutions in the most reliable and affordable manner.",11.0,50.0,https://www.kosmossolar.com/wp-content/uploads/2022/09/Kosmos-Thicken-logo.png,,,,,
103.0,Solar Impact,Solar Impact,SI,3.0,-,-,-,-,-,-,-,https://www.solarimpact.com/,⁠,6800000.0,0.0,-,-,-,https://www.solarimpact.com/sites/default/files/solarimpact.png,,,,,
104.0,The Freeing Energy Project,Freeing Energy,FEP,3.0,"Smyrna, Georgia, United States",292.0,10.0,208.0,237.0,1.0,-,http://freeingenergy.com,2016.0,-,5.0,"The Freeing Energy Project was launched in 2016 with the mission of helping accelerate the worldwide transition to clean energy. The project began with a TED talk, grew to include 100+ articles, expanded into a top ten podcast, and as of December 2021, a book called Freeing Energy.",2.0,10.0,https://www.freeingenergy.com/wp-content/uploads/2022/01/Freeing-Energy-logo-w-name.png,,,,,
105.0,Cheetah Solar,Cheetah Solar,CS,3.0,-,-,-,-,-,-,-,https://cheetahsolar.co/,⁠,4999999.0,0.0,-,-,-,https://lirp.cdn-website.com/a1d8123c/dms3rep/multi/opt/CS+Gold+Circle-93w.png,,,,,
106.0,Solar Link Australia,Solar Link,SLA,3.0,"Springvale South, Victoria, Australia",293.0,60.0,60.0,40.0,1.0,2.0,http://www.solarlinkaustralia.com.au,2010.0,5600000.0,5.0,"Solar Power Solutions – Design & Installation: Solar Link Australia is a Market Leader in Solar Photo Voltaic Supply and Installation. (EST 2010)

Solar Link Australia is committed to making renewable energy a major part of Australia’s energy base. Our solar energy solutions are guaranteed to deliver significant financial savings to both a Suburban Residential Solar Installation or a Large Scale Solar Commercial Installation, whilst at the same time assisting in reducing your carbon footprint.

We are Specialists in Solar PV Solutions. We have installed 10,000’s of PV Modules throughout the country assisting thousands of families to reduce their bills. We have also installed numerous Commercial Scale Installations for well-known Companies & Charities like BP Australia, Australia Post, MITRE 10, The Salvation Army & The Port of Sydney – to name just a few.

Solar Link Australia offers a comprehensive range of Tier 1 Solar PV, Solar Inverter & Battery Storage Brands. Our comprehensive sales knowledge and technical support allows us to assist you in selecting the right solar system as well as maintaining your solar system to get the most out of your solar investment.

Solar Link Australia has grown from humble beginnings to be one of Australia’s leading Residential & Commercial Solar Power Supply & Installation Specialists. We have performed in excess of 100,000 Metropolitan Solar Panel installations around the country as well as numerous Regional installations in townships like: Mackay, Mt Isa, Cairns, St George, Rockhampton, Gladstone, Emerald, Toowoomba, Roma, Hervey Bay, Gold Coast, Parkes, Orange, Dubbo, Nowra, Batemans Bay, Murwillumbah, Byron Bay, Shepparton, Mt Bulla, Bendigo, Ballarat, Smithton, Burnie, Whyalla, Alice Springs, GinGin, Albany ….the list goes on!

Call us today on (Free Call – 1800155597) or contact us to start saving on your electricity costs and start helping to reduce the damage to our precious planet!!",11.0,50.0,https://solarlinkaustralia.com.au/wp-content/uploads/2021/05/11219_solar-link-australia-logo-1.png,,,,,
107.0,Lighthouse Solar Austin,Lighthouse Solar,LSA,3.0,"Austin, Texas, United States",139.0,43.0,43.0,237.0,1.0,2.0,http://www.lighthousesolar.com,2005.0,10000000.0,43.0,"Our vision is to empower and enlighten residential and commercial customers in Texas. We aim to go beyond tangible services – project design, construction, electricity and system maintenance – to animate a new way of being in the world. Together, let's see Energy In A Different Light. 

Call a Lighthouse Solar representative today at (512) 476-5555 to set up your free, no-obligation consultation and to learn how you can save money with Lighthouse Solar.

Be part of the solution.

TELCL #26050",11.0,50.0,https://www.lighthousesolar.com/images/logo.png,,,,,
108.0,Stellar Solar,Stellar,SS,3.0,"Oceanside, California, United States",294.0,5.0,209.0,237.0,1.0,2.0,https://stellarsolar.net,1998.0,8500000.0,53.0,"Stellar Solar is a San Diego based solar company that has been voted the best solar company in San Diego in 2011, 2013, 2014, 2015, 2017, 2018, 2019 and 2020 by the readers of the San Diego Union Tribune.  SunPower by Stellar Solar is one of the most experienced PV solar electric design and installation companies in Southern California with over a decade experience and over 12,000 systems installed and counting.  In 2016 we were also awarded SunPower Master Dealer status by world leader in solar panel manufacturer SunPower to join their exclusive network of Master Dealers.",51.0,200.0,https://smk487.p3cdn1.secureserver.net/wp-content/uploads/2021/08/electrify-best-combined.png,,,,,
109.0,Reevisa Energia Solar,Reevisa,RES,3.0,"Tubarão, Santa Catarina, Brazil",339.0,206.0,258.0,32.0,1.0,5.0,http://www.reevisa.com.br,2015.0,-,26.0,"Com sede própria localizada na cidade de Tubarão/SC a Reevisa Energia atua desde 2015 nos segmentos de eficiência energética e geração de energia solar fotovoltaica.
Temos como objetivo promover o uso da energia solar fotovoltaica como forma de reduzir os custos para os consumidores, contribuir para a diversificação da matriz energética brasileira e reduzir o impacto ambiental causado pelo uso de combustíveis fósseis. Contamos com o que existe de mais moderno atualmente no mercado em tecnologias para geração e aproveitamento de energias renováveis.",11.0,50.0,https://reevisa.com.br/wp-content/uploads/2023/02/Logo-Reevisa-Preto-2022-1-e1676384825209.png,,,,,
110.0,Unthink Solar,Unthink,US,3.0,"San Francisco, California, United States",12.0,5.0,5.0,237.0,1.0,2.0,http://www.unthinksolar.com,2008.0,5500000.0,1.0,"Founded by #Solar100 thought leader Tor ""Solar Fred""â€‹ Valenza, UnThink Solar is a leading public relations, content, and branding firm for B2B and B2C solar, storage, and cleantech brands.",11.0,50.0,"https://res.cloudinary.com/zoominfo-com/image/upload/w_140,h_140,c_fit/unthinksolar.com",,,,,
111.0,Chariot Energy,Chariot Energy,CE,3.0,"Houston, Texas, United States",136.0,43.0,43.0,237.0,1.0,-,http://www.mychariotenergy.com,2019.0,7300000.0,15.0,"A game-changing solar energy company delivering the next generation of solar power and the most innovative customer service in the industry.

The energy industry is stuck in the past, relying on old ways of generating power and outdated customer service practices. We’re Chariot and we believe it’s time for energy to move forward. We’re delivering 100% solar power that’s as affordable as brown power, so everyone can get electricity from the sun without getting panels.

We’re transforming our state’s energy supply by building Texas-sized solar farms. And we offer easy-to-understand plans and transparent pricing, because your electricity company should never leave you in the dark. We’re on a mission to bring solar to all, forever changing the way people get power. So if you want to create a more sustainable future for Texas and for power that values people — hop on and let’s roll.",11.0,50.0,"https://res.cloudinary.com/zoominfo-com/image/upload/w_140,h_140,c_fit/chariotenergy.com",,,,,
112.0,Vidi Energy,Vidi,VE,3.0,"Littlehampton, England, United Kingdom",295.0,82.0,210.0,68.0,1.0,5.0,https://www.vidi.energy,2020.0,1654000.0,4.0,"Fully assembled floating offshore wind turbines, ready to deploy. The Future is Floating.

We will launch its first mass-assembly facility in mid-2023 and provide Ready-To-Float offshore wind turbines to the market from mid-2024 onwards.

Three supply hubs, located strategically in the UK/EU, the USA and Asia will cover all offshore wind markets, globally.

We will also deliver a renewable energy product that is “zero carbon”, whereas all other renewable energy suppliers companies provide “low carbon”electricty. So for our customers - utility companies, independent power providers & former oil & gas companies - this means that if they buy Vidi Energy’s Ready-To-Float technology it will already be “Scope 3” zero-carbon complaint, meaning that they as a power company are providing power to their customers that is zero-CO2 emissions too. Certified. 

Our Vision - To power the world using the cheapest, greenest electricity possible.

Our Mission - To replace fixed-base offshore wind turbine with better, cheaper, safer floating turbines.

Our Values – Be the Greenest, Cheapest, Safest, Best, Fastest, we can be.


",2.0,10.0,https://vidi.energy/wp-content/uploads/vidi-energy-logo-white.png.webp,,,,,
113.0,Solstice Solar,Solstice,SS,3.0,"Houston, Texas, United States",136.0,43.0,43.0,237.0,5.0,2.0,http://www.solstice-solar.com,2020.0,4999999.0,9.0,"Solstice Solar is a Houston-based, Licensed Electrical Contractor that offers a wide range of services for the residential solar market in Houston and across the state of Texas. 

Our mission is to maintain American Energy Independence while slowly shifting Texan homes to cheaper, cleaner sources of power. We accomplish our mission by doing what we do best; Designing, Constructing, and Maintaining solar power systems, one home at a time. 

Our client satisfaction is of paramount importance; our team of surveyors, designers, schedulers, installers, electricians, and service technicians offer a full turnkey process. Our Turnkey options begin with a site assessment survey and only end with the homeowners' receipt of the final Permission To Operate .",11.0,50.0,https://solstice-solar.com/wp-content/uploads/2023/03/Solstice-Solar200.png,,,,,
114.0,OMCO Solar,OMCO,OMCO,3.0,"Phoenix, Arizona, United States",5.0,3.0,3.0,237.0,1.0,2.0,http://www.omcosolar.com,2007.0,7800000.0,92.0,"OMCO Solar is the nationâ€™s premier manufacturer of solar racking and tracker solutions for community, commercial, industrial and utility-scale projects. Our expertise in fixed tilt and single axis tracker systems stems from decades of steel manufacturing, beginning in 1955 when OMCO Holdings was founded. We maintain four factory-direct plants in AZ, AL, OH and IN, serving customers across the nation with American-made solar structures built from 100% US steel.  A strong balance sheet and manufacturing expertise in a diverse range of industries means we can offer competitive steel pricing with one of the shortest lead times in the industry. Unlike many of our competitors, our vertically integrated team -- including sales, engineering, manufacturing, logistics and field services -- ensures you are working with a one-stop shop enterprise. Our goal is to consistently provide world-class customer service, timely and responsive communications, and elegant product solutions to reduce costs and complexity for our solar energy customers.",501.0,1000.0,https://omcosolar.com/wp-content/uploads/2018/08/OMCO-SOLAR-Wordmark-2018-1X.png,,,,,
115.0,My Solar Solutions,My Solar Solutions,MSS,3.0,"Los Angeles, California, United States",11.0,5.0,5.0,237.0,1.0,2.0,http://mysolarsolutions.co,2015.0,4999999.0,17.0,"We help you pick the right solar company for your home or business 

Seeking Top Sales Talent | $300k + Annual Earning Potential | Remote Selling ",11.0,50.0,https://assets.cdn.filesafe.space/sKwmqo11QKvgRkZL2Qea/media/6502218574c7ef31d4010572.jpeg,,,,,
116.0,Solar Energy Enterprises,Solar Energy,SEE,3.0,"Double Bay, New South Wales, Australia",51.0,51.0,211.0,14.0,1.0,-,http://www.solarenergyenterprises.com.au/,⁠,4999999.0,6.0,"Solar Energy Enterprises is a national solar retailer concentrating on commercial and government projects.

Since 2020 we have been working with National Disability and Community Housing for larger residential rollout projects. Using PPA technology we are able to fund the project initially, and extract the revenue through billing the solar energy units to pay back the fund. We are currently working on platforms utilising blockchain technology to enable the sharing of energy amongst tenants creating solar micro grids.",2.0,10.0,https://www.solarenergyenterprises.com.au/wp-content/uploads/2017/07/SE_H.png,,,,,
117.0,Harbor Solar,Harbor Solar,HS,3.0,"Charleston, South Carolina, United States",126.0,40.0,40.0,237.0,1.0,2.0,http://www.harborsolar.com,⁠,4999999.0,25.0,"At Harbor we are committed to serving our valued customers by offering a cleaner, less expensive, and more advanced way to power your home.
â€‹
As a company with 20+ years of combined solar experience and thousands of installations, you can rest assured that we are here to answer your questions, provide you with all of your options, and help you go green with only the best solutions for your home.

We look forward to serving you!

Our Service Areas: 

SOUTH CAROLINA
GEORGIA 
NORTH CAROLINA
FLORIDA",11.0,50.0,https://nxmcdn.com/images/hrb/corp/hrb_logo.png,,,,,
118.0,Rayleigh Solar Tech,Rayleigh,RST,3.0,"Dartmouth, Nova Scotia, Canada",297.0,182.0,212.0,14.0,1.0,-,https://www.rayleighsolartech.com/,2016.0,4999999.0,11.0,Rayleigh is supporting a greener future by working to develop and commercialize the next generation of perovskite solar technology.,11.0,50.0,https://rayleighsolartech.com/wp-content/uploads/2022/01/Rayleigh-Logo-White-Web-1.png,,,,,
119.0,Solar X,Solar X,SX,3.0,"Toronto, Ontario, Canada",173.0,65.0,65.0,40.0,1.0,2.0,http://solar-x.ca/,⁠,9800000.0,25.0,"The most lightweight, flexible, and competitive business model in the industry. Solar X is a private residential & commercial solar installation contractor specializing in aesthetically pleasing & long lasting systems. Solar X utilizes technology to offer a 0 pressure sales process, from lead generation to customer success. Solar X has a network of solar consultants that specialize in educating clients on their local solar program outlined by their local electrical distribution company. Solar X is based in Toronto ON, but offers services across Canada & internationally.",11.0,50.0,https://86506f.a2cdn1.secureserver.net/wp-content/uploads/2020/07/logo.png?time=1701092906,,,,,
120.0,Trismart Solar,Trismart,TS,3.0,"Houston, Texas, United States",136.0,43.0,43.0,237.0,1.0,2.0,https://www.trismartsolar.com,2013.0,30500000.0,120.0,"The mission of TriSMART Solar is to recruit, hire, train, develop and empower people within our organization to be powerfully unstoppable in their career and personal life. We focus our attention on empowering each other in making a difference that matters to our organization and the communities we work in. We create, support, and retain a powerful sales-force, an efficient fulfillment team, and a satisfied customer base. Our business is built with people who create amazing products and processes.",51.0,200.0,https://www.trismartsolar.com/wp-content/uploads/2023/10/trismart-logos-2021_wide-green.png,,,,,
121.0,Tomorrow Energy,Tomorrow Energy,TE,3.0,"Houston, Texas, United States",136.0,43.0,43.0,237.0,1.0,-,https://www.tomorrowenergy.com,⁠,5200000.0,29.0,"We are a retail energy supplier founded in 2011 under the name Sperian Energy. We rebranded in 2018 in support of our mission to lead the push toward a brighter, more sustainable energy future.

Our leadership team possesses over 50 years of combined experience in all aspects of the retail energy and solar energy industries.

We take pride in offering renewable energy plans at a competitive fixed rate. Unlike the other suppliers who offer a green plan among a portfolio of traditional energy sources, 100% of our products are focused on more environmentally sustainable energy sources.",11.0,50.0,https://tomorrowenergy.com/wp-content/uploads/2018/05/logo.svg,,,,,
122.0,OYA Solar,OYA,OYA,3.0,"New York, New York, United States",95.0,32.0,32.0,237.0,1.0,2.0,http://www.oyasolar.com,2009.0,54100000.0,39.0,"OYA Solar is a global developer, integrator and financier of Solar PV Projects. Founded in 2009, the firm’s principals have successfully developed and constructed over 40 MW of Solar PV projects. OYA’s core business consists of developing and financing distributed generation and utility scale solar PV projects ranging in size from 1 to 10 megawatts for commercial and government entities. OYA typically originates, develops, and finances these assets under long-term power purchase agreements.

We work with electrical authorities, electrical utilities, developers, investment funds, brokers, EPCs, and NGOs in order to source and acquire projects at the early stages of development. OYA funds it’s own development capital and works with other investment funds to develop projects in various geographical locations such as the United States, Asia, and the Middle East.",11.0,50.0,https://oyarenewables.com/wp-content/uploads/2022/03/OYA-logo-rgb.png,,,,,
123.0,Wittig Solar Bahrain,Wittig Solar,WSB,3.0,Bahrain,-,-,-,-,1.0,-,http://bahrain.wittig.it,2018.0,-,1.0,"Solar Off-Grid Design & Service Provider Project Lead, Installation Supervision and hands-on commissioning.",2.0,10.0,"https://static.wixstatic.com/media/c9bf0e_6045078fea614eaa8e3308ae323d6846~mv2.png/v1/fill/w_149,h_50,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/WSB_Logo_2022-removebg-preview.png",,,,,
124.0,Solareit,Solareit,Solareit,3.0,"Rockville, Maryland, United States",286.0,20.0,203.0,237.0,1.0,2.0,http://www.solareit.com,2020.0,397000000.0,9.0,"SolaREIT invests in land related to solar developments through land acquisitions, lease monetization, and project re-powering. We invest in projects that advance the energy industry's transition to low-carbon fuel sources through working with land owners and developers. Through our investments we provide land owners with sale opportunities and investors with attractive returns.",2.0,10.0,https://images.squarespace-cdn.com/content/v1/5efdde2affc2f00ba07cd765/5c20d980-5434-47e7-ade6-23687947f04d/SolaREIT-TM-RGB.png?format=1500w,,,,,
125.0,Sol-Up,Sol-Up,Sol-Up,3.0,"Las Vegas, Nevada, United States",81.0,28.0,28.0,237.0,1.0,2.0,http://www.solup.com,2009.0,8200000.0,22.0,"Established in 2009.

Sol-Up is a locally operated and privately owned solar panel installation company serving Nevada. As the leader in clean energy throughout the state, Sol-Up aims at providing the best solar technology with the lowest prices to its customers while giving back to the community through educational seminars related to solar technologies, an onsite showroom showcasing the latest solar technology, solar power systems and a lounge available for public and private gatherings at no charge. Visit the company online at www.solup.com and follow the company on Facebook, Twitter and Instagram.",51.0,200.0,https://solup.com/wp-content/uploads/2023/10/solup_logo_white_rebranded-only_logo_960.png.webp,,,,,
126.0,Neon Solar Systems,Neon,NSS,3.0,"Carrum Downs, Victoria, Australia",298.0,52.0,213.0,14.0,1.0,2.0,https://neonsolar.com.au,2011.0,4999999.0,8.0,"Out mission is to provide all neon clients with proven, sustainable cost effective green energy solutions, reducing power bills, grid dependence and greenhouse gas emissions.",11.0,50.0,https://www.neonsolar.com.au/wp-content/uploads/2020/07/NEONLogoWhite.png,,,,,
127.0,Agl Energy,AGL,AG,3.0,"Millers Point, New South Wales, Australia",299.0,51.0,214.0,14.0,2.0,5.0,http://www.agl.com.au,1837.0,-,3607.0,"At AGL we have a passionate belief in progress – technological and human – and a relentless determination to make things better for you, our communities, the Australian economy, and our planet.
 
 Like you, we believe that the world is going through extraordinary challenges. We don’t shy away from the tough questions, we consider the answers carefully, and we take action to shape a better future for all.
 
 We’ve constantly evolved over 180 years. Today we bring all that know-how to transform how Australians produce, share and consume energy. We’re investing in new ideas, partnerships and infrastructure – renewing and expanding our portfolio of sources and products to make them more sustainable, reliable, affordable and useful.
 
 We’ll continue to innovate in energy, internet, mobile and EVs to enhance the way Australians live, and to help preserve the world around us for future generations.
 
 Need to get in contact with us? https://www.agl.com.au/contact-us-social",1001.0,5001.0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSx34L7I1KxA9E6uerZklGTJ55_Ryz5VbrEPcE5C5xofA&s,,,,,
128.0,Rescom Solar,Rescom ,Rescom ,3.0,-,-,-,-,-,1.0,5.0,http://www.rescomsolar.com.au/,⁠,5500000.0,4.0,"Best Price, Best Products, Every time. 
 
 We tailor every system to our customerâ€™s budget and product preferences.
 
 
 
 Rescom Solar installs quality solar systems with pre-sale and after-sale support to help maximise the energy savings for our customers.
 
  
 
 We have built a team of expert sales people and experienced installers who share a single vision to build a name and reputation that separates our business from other solar installers.
 
  
 
 Our installation director has been designing and installing solar systems since 2006 and has installed over 2 MW of solar power. Our CEC accredited design and installation team deliver high performance solar systems for residential and commercial buildings.
 
  
 
 We give each customer a 10 year workmanship warranty and tailor a system to meet your budget and product preferences using quality solar brands with solid warranties and proven performance.",11.0,50.0,https://rescomsolar.com.au/wp-content/uploads/2021/07/RESCOM_logo.jpg,,,,,
